Dates,CO1 Comdty,QS1 Comdty,HO1 Comdty,NG1 Comdty,CL1 Comdty,HG1 Comdty,GC1 Comdty,PA1 Comdty,PL1 Comdty,SI1 Comdty,LX1 Comdty,LN1 Comdty,QC1 Comdty,KC1 Comdty,C 1 Comdty,CT1 Comdty,W 1 Comdty,BO1 Comdty,O 1 Comdty,SB1 Comdty,S 1 Comdty,LB1 Comdty,CF1 Index,Z 1 Index,IB1 Index,PT1 Index,ES1 Index,GX1 Index,SM1 Comdty,NQ1 Index,NK1 Index,DM1 Index,OI1 Index,TP1 Index,QC1 Index,FA1 Index,NZ1 Index,KM1 Index,XP1 Index
04/13/2001,39.53,268.83,94.73,4439.031,74.33,100.63,435.89,930.67,618.21,7.666,1846.58,6628.87,967,745.11,1568,224.44,4646.125,26.91,84.25,14.74,224.125,262.8,3403.5,4275.8,5392.1,420.13,1217.6,8418.99,28.99,2243.58,9788,#N/A N/A,328.08,876.1,#N/A N/A,#N/A N/A,1829.9,70.53,2811.1
04/16/2001,39.53,268.83,98.6,4545.15,75.89,100.89,441.24,939.37,647.76,7.793,1846.58,6628.87,967,733.4,1571.5625,224.4,4692,26.57,85.1875,14.96,223.125,268.7,3403.5,4275.8,5392.1,413.91,1207.13,8418.99,28.78,2111.3,9715,#N/A N/A,328.08,873.7,#N/A N/A,#N/A N/A,1865.4,69.54,2811.1
04/17/2001,39.9,271.45,96.9,4328.831,74.93,100.3,437.39,1080.14,649.05,7.671,1828.87,6717.25,934,727.24,1550.125,231,4621.125,26.48,85,14.96,221.3125,261.1,3381,4260.7,5313.6,417.38,1220.92,8289.95,28.54,2169.01,9539,#N/A N/A,328.08,865.3,#N/A N/A,#N/A N/A,1881.74,69.82,2800
04/18/2001,39.68,264.18,95.33,4239.038,74.23,102.99,437.73,1042.65,650.01,7.662,1835.4,6634.07,941,761.14,1546.5625,227.82,4658.625,26.21,84.4375,14.85,222.625,270.7,3481.3,4372.8,5484.3,436.13,1272.75,8632.43,28.98,2385.59,10118,#N/A N/A,328.08,894.3,#N/A N/A,#N/A N/A,1938.79,74.49,2831.6
04/19/2001,39.12,265.92,95.29,4203.937,73.32,101.42,444.41,995.96,650.55,7.767,1822.73,6651.74,915,747.58,1510.875,226.35,4633.625,25.81,83.3125,15.2,219.125,279.7,3466,4354,5473.8,433.57,1285.51,8643.59,28.65,2533.43,10191,#N/A N/A,328.08,899.1,#N/A N/A,#N/A N/A,1995.58,77.68,2852.1
04/20/2001,38.69,263.59,93.66,4230.058,71.71,101.68,443.41,998.15,651.51,7.786,1826.55,6714.13,936,742.03,1493.0625,219.27,4629.4375,25.72,83.3125,15.14,219.125,279.8,3448.3,4357.3,5328.8,432.2,1277.34,8557.1,28.84,2533.43,10125,#N/A N/A,328.08,901.1,#N/A N/A,#N/A N/A,2008.2,77.24,2827.3
04/23/2001,38.79,262.43,92.52,4224.344,71.81,99.66,441.57,1018.6,644.87,7.782,1811.64,6634.07,939,798.11,1457.375,221.07,4596.125,25.57,81.5,15.11,216,269.8,3416.8,4340.4,5164.9,426.16,1252.07,8463.63,28.4,2359,10045,#N/A N/A,328.08,898.7,#N/A N/A,#N/A N/A,2018.36,77.63,2829.9
04/24/2001,38.42,263.01,91.48,4174.55,70.42,99.99,442.24,1004.45,643.48,7.803,1814.9,6561.28,937,759.29,1443.125,223.4,4587.75,25.9,81.5,15.44,217.75,279.8,3434,4331.1,5261.6,422.51,1242.37,8582.21,28.52,2316.85,10133,#N/A N/A,328.08,901.1,#N/A N/A,#N/A N/A,2021.54,76.64,2815.4
04/25/2001,39.05,260.97,93.62,4076.594,71.58,100.38,438.73,1001.27,639.3,7.643,1826.55,6774.44,944,748.81,1452.0625,221.17,4658.625,26.1,81.875,15.44,215.3125,283.6,3421.6,4320.1,5214.6,424.24,1258.2,8587.09,27.9,2355.76,10147,#N/A N/A,328.08,905.8,#N/A N/A,#N/A N/A,2037.26,78.4,2815.4
04/26/2001,39.88,266.21,96.11,4032.514,73.9,99.79,441.9,992,635.66,7.671,1823.75,6741.17,955,754.97,1482.375,219.6,4692,26.1,82.625,15.77,219.9375,279.6,3465.4,4347.4,5307.7,423.51,1266.88,8603.14,28.76,2303.24,10213,#N/A N/A,328.08,916.9,#N/A N/A,#N/A N/A,2010.41,77.74,2837.6
04/27/2001,40.03,266.79,94.44,3972.924,73.87,99.99,441.57,973.75,635.13,7.648,1807.45,6774.44,947,789.49,1457.375,217.75,4608.625,25.81,81.3125,15.96,218,285.5,3529.5,4407.9,5372.7,423.69,1285.26,8640.8,28.55,2364.19,10228,#N/A N/A,328.08,925.4,#N/A N/A,#N/A N/A,1948.24,76.58,2827.3
04/30/2001,40.26,269.7,93.72,3836.066,74.33,100.96,441.74,973.33,637.16,7.575,1796.73,6779.64,928,794.42,1480.5625,219.22,4725.375,26.29,82.25,15.74,223.25,288.4,3556.2,4424.1,5456.3,420.95,1280.92,8760.77,29.28,2414.77,10228,#N/A N/A,328.08,925.4,#N/A N/A,#N/A N/A,1973.06,79.61,2852.1
05/01/2001,40.87,267.38,95.17,3790.178,75.55,101.87,442.4,960.62,643.59,7.622,1806.98,6816.04,921,827.7,1480.5625,219.84,4704.5625,26.14,82.75,16.57,222.875,287.3,3560.6,4391.3,5456.3,421.87,1299.3,8760.77,29.4,2520.46,10536,#N/A N/A,328.08,954.1,#N/A N/A,#N/A N/A,1973.06,79.61,2858.1
05/02/2001,39.92,263.88,92.79,3665.395,73.12,103.5,444.07,954.97,656.76,7.64,1812.1,6914.82,906,809.82,1487.6875,224.02,4646.125,26.14,82.75,16.61,224.375,298.3,3522.8,4371.7,5374.1,422.87,1298.02,8711.25,29.68,2560.02,10506,#N/A N/A,328.08,956.4,#N/A N/A,#N/A N/A,1996.82,80.48,2843.5
05/03/2001,40.94,269.12,95.46,3699.207,74.67,102.85,445.56,952.5,676.03,7.588,1810.71,7024,920,830.78,1482.375,219.55,4562.75,25.65,83.125,17.03,223.125,302.5,3449.7,4264.4,5301,419.67,1280.92,8497.11,29.74,2445.24,10506,#N/A N/A,328.08,956.4,#N/A N/A,#N/A N/A,1975,81.25,2875.1
05/04/2001,41.06,271.45,95.58,3675.056,74.59,102.07,445.07,963.8,662.65,7.579,1791.14,6966.81,911,816.6,1498.4375,219.55,4566.875,25.57,84.4375,16.62,225.375,308,3458.9,4354.8,5336.6,422.41,1300.32,8592.67,30.27,2516.57,10506,#N/A N/A,328.08,956.4,#N/A N/A,#N/A N/A,1985.6,80.87,2864.9
05/07/2001,41.06,271.45,93.39,3472.988,73.51,102.2,445.07,951.45,654.3,7.522,1791.14,6966.81,911,847.42,1484.125,220.6,4491.8125,25.57,84.25,16.51,223.125,312.3,3479.9,4354.8,5357.7,423.88,1290.37,8564.08,29.97,2467.94,10668,#N/A N/A,328.08,978,#N/A N/A,#N/A N/A,1997.96,82.02,2877.7
05/08/2001,40.58,268.54,93.76,3504.385,73.07,99.86,443.4,954.62,647.66,7.535,1774.37,6883.63,957,849.27,1462.75,215.89,4450.125,25.95,82.4375,16.85,224.5,314.7,3491.3,4364,5388.2,425.61,1290.37,8544.55,29.76,2519.17,10477,#N/A N/A,328.08,950,#N/A N/A,#N/A N/A,2013.95,81.42,2864
05/09/2001,40.9,269.41,95.74,3439.981,74.54,99.21,451.72,955.68,655.05,7.675,1784.15,6966.81,955,836.94,1462.75,215.85,4433.4375,25.5,82.4375,16.66,224,306.2,3478.6,4363.2,5386,427.63,1284.49,8478.98,29.87,2432.92,10389,#N/A N/A,333.84,950,#N/A N/A,#N/A N/A,1997.96,79.17,2864.9
05/10/2001,41.67,272.61,95.81,3553.493,74.95,98.69,450.23,936.76,650.55,7.562,1774.84,7143.58,970,844.95,1414.5625,212.99,4479.3125,25.38,80,16.77,221.6875,309.7,3551.4,4407.5,5451.6,429.27,1288.32,8638.01,29.53,2389.48,10265,#N/A N/A,338.4,950,#N/A N/A,#N/A N/A,1993.9,80.05,2907.6
05/11/2001,41.22,267.38,94.78,3501.97,74.9,99.21,448.39,930.27,650.87,7.539,1778.44,7660.93,976,833.86,1405.6875,214.61,4525.1875,25.21,80.1875,16.77,222.0625,319,3523.8,4365.1,5392.4,424.79,1278.37,8573.84,29.78,2379.1,10338,#N/A N/A,340.14,950,#N/A N/A,#N/A N/A,1981.36,80.65,2898.2
05/14/2001,41.28,262.43,93.95,3594.551,75.03,98.11,448.89,889.33,649.48,7.574,1757.28,7493.7,969,791.95,1439.5625,221.88,4646.125,25.33,81.125,16.71,225.9375,335,3480.8,4305.7,5346.3,422.14,1278.62,8458.05,30.47,2344.74,10184,#N/A N/A,332.32,950,#N/A N/A,#N/A N/A,1983.83,80.21,2899.1
05/15/2001,41.44,266.79,95.28,3801.449,75.6,98.11,448.56,911.57,653.23,7.509,1753.13,7671.38,1003,796.27,1439.5625,218.93,4629.4375,25.19,80.9375,16.89,226.3125,324.2,3519,4317.1,5384.1,425.25,1284.24,8453.87,30.45,2357.06,10323,#N/A N/A,334.06,950,#N/A N/A,#N/A N/A,1978.53,79.55,2899.9
05/16/2001,41.39,268.25,96.26,3523.706,75.11,98.3,454.89,911.43,655.47,7.758,1754.05,7734.09,1029,802.43,1437.75,212,4600.25,25.09,80.75,16.97,228.0625,340.5,3499.6,4353.3,5337.4,429.78,1315.9,8626.85,31.04,2460.16,10045,#N/A N/A,331.12,950,#N/A N/A,#N/A N/A,1984.45,77.58,2892.2
05/17/2001,41.3,273.19,97.08,3483.454,75.24,99.86,457.72,928.15,658.79,7.814,1772.07,7707.96,1002,801.81,1436,211.28,4600.25,25.41,81.3125,16.81,229.875,350.5,3547,4368.7,5388.5,433.86,1319.19,8613.05,31.48,2496.71,10191,#N/A N/A,331.12,950,#N/A N/A,#N/A N/A,2028,81.85,2920.4
05/18/2001,42.72,279.29,99.72,3516.461,78.15,102.33,480.85,927.45,659.97,7.956,1772.07,7613.9,1002,818.45,1425.25,208.29,4533.5625,25.29,82.25,16.67,229.125,363,3575.6,4384.4,5412.1,435.86,1323.24,8646.86,31.27,2507.62,10184,#N/A N/A,339.6,950,#N/A N/A,#N/A N/A,2018.63,81.9,2902.5
05/21/2001,42.7,283.36,100.01,3375.577,77.94,104.34,477.36,930.98,664.04,7.909,1761.44,7615.99,1000,799.96,1384.25,205.2,4387.5625,25.16,81.3125,17.26,225.9375,372,3589.6,4397.6,5389.6,435.86,1343,8722.74,30.81,2661.54,10419,#N/A N/A,345.68,950,#N/A N/A,#N/A N/A,2017.22,85.07,2934.1
05/22/2001,42.35,282.2,99.34,3366.721,77.32,102.85,476.86,923.21,660.19,7.94,1747.58,7547.01,979,801.81,1364.625,202.21,4333.3125,25.19,80.75,17.33,226.1875,362,3604.2,4415.9,5357.7,443.02,1341.23,8757.24,30.85,2654.48,10309,#N/A N/A,345.03,950,#N/A N/A,#N/A N/A,2025.96,85.01,2938.3
05/23/2001,42.24,282.49,100.57,3358.671,76.4,102.72,474.36,914.39,657.62,7.961,1748.04,7540.74,994,783.32,1371.75,202.68,4337.5,25.22,80.9375,17.1,227.0625,352,3571.1,4362.8,5352.4,439.3,1318.18,8719.98,31.04,2539.68,10294,#N/A N/A,345.03,950,#N/A N/A,#N/A N/A,2037.62,86.82,2928.9
05/24/2001,40.96,278.42,98.13,3315.198,73.57,103.11,466.54,932.04,662.86,8.031,1747.12,7514.61,979,774.08,1382.4375,201.73,4366.6875,25.14,81.875,16.81,229.25,348,3584.5,4376,5344.6,439.76,1322.23,8771.72,31.61,2601.25,10184,#N/A N/A,345.03,950,#N/A N/A,#N/A N/A,2037.45,85.23,2921.3
05/25/2001,40.84,274.93,97.43,3246.769,73.49,102.98,464.54,939.45,666.08,7.967,1726.79,7629.57,934,738.33,1364.625,192.66,4333.3125,24.98,82.25,16.87,227.9375,341,3533.3,4350.4,5257.4,436.4,1306.52,8699.29,31.77,2553.15,10096,#N/A N/A,345.03,950,#N/A N/A,#N/A N/A,2041.6,85.67,2923.8
05/28/2001,40.84,274.93,97.43,3246.769,73.49,102.98,464.54,939.45,666.08,7.967,1726.79,7629.57,934,738.33,1364.625,192.66,4333.3125,24.98,82.25,16.87,227.9375,341,3554.9,4350.4,5314.1,436.22,1306.52,8684.8,31.77,2553.15,10081,#N/A N/A,345.03,944.1,#N/A N/A,#N/A N/A,2060.94,84.69,2924.7
05/29/2001,41.74,276.68,96.68,3073.103,74.13,99.66,457.88,939.45,663.16,7.892,1718.48,7519.83,921,737.1,1350.375,194.99,4416.75,25.35,82.25,16.46,223.875,332.3,3526.9,4335,5275.2,435.95,1295.63,8553.04,30.92,2407.57,10111,#N/A N/A,345.03,950.4,#N/A N/A,#N/A N/A,2065.54,86.65,2911.9
05/30/2001,41.59,274.93,96.66,3200.984,73.8,99.08,445.07,921.8,656.47,7.732,1726.79,7446.67,879,729.09,1355.6875,193.47,4404.25,25.45,82.625,16.27,223,322.3,3455.7,4278.6,5241.3,427.52,1276.64,8449.55,30.62,2315.22,9891,#N/A N/A,345.03,931.8,#N/A N/A,#N/A N/A,2039.77,85.89,2893.9
05/31/2001,41.66,268.54,95.76,3149.674,73.36,98.43,444.23,909.87,645.67,7.666,1711.09,7373.51,878,705.64,1375.3125,194.23,4454.3125,25.81,84.25,16.15,229.875,319.7,3450.6,4270.1,5269.6,430.78,1284.23,8584.08,31.67,2338.3,9744,#N/A N/A,345.03,917.8,#N/A N/A,#N/A N/A,2028.2,83.48,2876.9
06/01/2001,41.38,271.44,94.37,3164.672,72.46,97.72,446.06,903.45,630.02,7.691,1706.47,7321.26,872,713.26,1418.125,196.79,4516.875,26.38,84.8125,16.31,231.875,329.7,3446.8,4297.2,5212.4,433.5,1291.83,8570.97,31.27,2400.51,9686,#N/A N/A,345.92,916.1,#N/A N/A,#N/A N/A,2001.55,82.72,2890.5
06/04/2001,41.74,273.19,94.48,3276.766,73.08,97.72,443.57,903.45,633.37,7.542,1695.84,7368.29,861,729.67,1396.75,195.08,4412.25,25.79,82.9375,16.46,230.875,339.7,3446.8,4322.5,5314.6,437.49,1296.14,8611.67,31.48,2388.33,9781,#N/A N/A,345.92,918.9,#N/A N/A,#N/A N/A,1981.25,83.1,2928.8
06/05/2001,42.32,273.77,95.62,3137.833,73.52,98.95,444.57,895.26,623.54,7.556,1708.78,7530.29,873,733.19,1394.9375,194.7,4360,25.65,81.5,16.42,231,324.7,3509.3,4380,5336.8,434.77,1311.84,8739.99,31.65,2492.87,9613,#N/A N/A,349.02,911.2,#N/A N/A,#N/A N/A,1976.14,81.19,2916.9
06/06/2001,41.47,269.7,95.1,3069.156,72.26,97.91,444.4,882.27,622.89,7.551,1709.7,7535.51,884,719.12,1416.375,199.69,4368.0625,25.76,81.3125,16.34,235.1875,314.7,3491.5,4354,5294.3,431.78,1301.21,8662.73,32.34,2473.63,9627,#N/A N/A,349.02,914.3,#N/A N/A,#N/A N/A,1968.9,81.19,2917.7
06/07/2001,40.77,272.9,94.39,3060.472,72.38,97.46,444.9,874.16,628.62,7.542,1684.76,7342.16,855,711.51,1416.375,199.26,4428.375,26.02,81.3125,16.21,235.1875,311.5,3466.2,4387,5288.2,431.41,1303.74,8677.21,32.19,2537.12,9708,#N/A N/A,345.14,914.7,#N/A N/A,#N/A N/A,1967.4,81.41,2922.8
06/08/2001,41.72,273.77,95.15,3171.777,73.64,94.92,456.88,876.35,634.55,7.604,1688.43,7310.69,865,716.78,1407.4375,202.92,4420.3125,25.95,81.5,16.54,237.75,315.5,3466.2,4386.3,5329.6,428.42,1293.35,8628.23,32.7,2467.21,9898,#N/A N/A,345.14,928.7,#N/A N/A,#N/A N/A,1994.49,85.12,2927.1
06/11/2001,42.12,283.65,97.11,3371.493,75.09,95.05,447.56,870.98,625.27,7.549,1683.38,7284.47,879,703.89,1418.125,195.07,4392.1875,26.79,81.5,16.48,240.3125,309.9,3450.6,4328,5336.3,424.43,1282.71,8612.36,32.78,2399.87,9686,#N/A N/A,341.7,913.6,#N/A N/A,#N/A N/A,1986.64,82.61,2917.7
06/12/2001,42.17,285.68,99.51,3470.956,75.6,94.6,453.72,855.1,618.25,7.615,1668.12,7216.29,862,710.92,1407.4375,196.82,4412.25,26.69,80.5625,16.52,241.4375,319.9,3379.3,4288.1,5244.6,425.34,1280.94,8464.04,32.99,2388.33,9400,#N/A N/A,336.16,888.1,#N/A N/A,#N/A N/A,1983.73,82.56,2904.1
06/13/2001,41.77,285.97,99.38,3324.129,75.01,94.14,454.55,849.31,618.47,7.682,1680.62,7111.41,874,712.09,1402.0625,197.23,4396.1875,26.55,78.9375,16.48,241.5625,329.9,3408.8,4300.9,5292.9,420.44,1269.29,8546.14,33.03,2319.06,9466,#N/A N/A,340.04,893.3,#N/A N/A,#N/A N/A,1987.43,83.27,2897.3
06/14/2001,42.14,287.71,101.99,3254.663,75.11,94.47,460.05,854.04,619.66,7.775,1693.95,7137.63,862,722.64,1391.8125,194.4,4355.9375,26.12,78.375,16.56,240.1875,334.5,3375.2,4244.1,5264,414.37,1239.15,8410.23,32.77,2194.65,9393,#N/A N/A,333.5,888.1,#N/A N/A,#N/A N/A,1958.04,83.16,2910.1
06/15/2001,41.84,287.42,99.68,3208.878,73.62,93.49,453.22,861.1,623.11,7.654,1689.35,7020.15,860,726.74,1360.875,189.24,4295.625,25.41,78,16.93,233.4375,324.5,3341.9,4208.2,5198.5,410.65,1242.19,8279.85,32.14,2217.09,9378,#N/A N/A,329.4,888.1,#N/A N/A,#N/A N/A,1935.54,83.59,2906.7
06/18/2001,40.44,280.76,95.66,3176.513,71.18,93.56,455.05,865.83,618.47,7.694,1677.86,6849.19,860,748.43,1360.875,187.23,4408.25,25.66,78.1875,17.02,236.3125,317.6,3284.8,4199.8,5008.1,404.03,1235.85,8194.99,32.2,2183.74,9283,#N/A N/A,328.29,879,#N/A N/A,#N/A N/A,1917.01,82.17,2893.1
06/19/2001,40.18,278.44,95.94,3204.931,71.1,94.13,456.72,869.57,617.39,7.658,1675.57,6896.38,842,710.33,1376.375,183.77,4388.125,25.82,78.375,17.2,239,307.9,3310.2,4192.5,5011.7,404.67,1240.16,8272.95,32.28,2175.41,9195,#N/A N/A,332.61,875.5,#N/A N/A,#N/A N/A,1933.33,82.12,2888
06/20/2001,38.86,270.62,92.34,3006.794,68.11,92.72,455.05,886.51,622.57,7.559,1662.7,6652,816,685.13,1359.1875,182.07,4287.5625,25.88,78.1875,17.3,236.6875,300.2,3298.1,4209.3,5005.3,401.76,1245.48,8192.92,31.91,2224.15,9254,#N/A N/A,330.14,876.9,#N/A N/A,#N/A N/A,1930.51,80.37,2917.7
06/21/2001,39,269.75,91.86,3007.583,68.06,93.49,455.39,877.12,620.95,7.523,1652.6,6629.97,811,712.09,1345.4375,188.62,4287.5625,25.85,77.8125,17.45,234.25,303,3274.4,4175.6,4948.8,405.3,1259.41,8253.63,31.59,2254.29,9525,#N/A N/A,330.14,907.3,#N/A N/A,#N/A N/A,1924.42,80.04,2913.5
06/22/2001,39.36,265.69,91.13,3001.268,68.68,92.59,454.89,872.39,611.77,7.489,1658.11,6580.15,830,694.51,1340.3125,183.01,4223.25,25.71,77.4375,17.94,231,297.3,3295,4167.6,4932.2,406.57,1251.31,8234.31,31.28,2248.52,9561,#N/A N/A,330.14,912.9,#N/A N/A,#N/A N/A,1918.68,80.59,2927.1
06/25/2001,39.97,267.14,91.73,2779.449,69.65,92.53,457.22,866.75,608.21,7.478,1657.65,6645.18,809,683.96,1321.4375,186.87,4126.6875,25.39,76.6875,17.63,229.1875,288.3,3316.2,4178.2,4963.2,404.39,1239.65,8228.8,31.06,2253.65,9407,#N/A N/A,331.57,898.9,#N/A N/A,#N/A N/A,1888.24,80.42,2922.8
06/26/2001,39.91,268.01,90.77,2746.294,69.09,93.24,461.04,863.92,606.7,7.565,1648.92,6665.63,821,686.3,1326.5625,188.35,4170.9375,25.95,77.25,17.59,232.3125,291.7,3237,4101.3,4873.4,397.59,1236.61,8150.15,31.26,2264.55,9510,#N/A N/A,326.66,905.9,#N/A N/A,#N/A N/A,1935.54,79.22,2929.6
06/27/2001,38.35,257,87.11,2593.942,65.91,93.68,454.05,858.28,603.57,7.49,1666.38,6618.43,834,679.27,1343.75,187.54,4154.875,25.73,79.3125,17.55,235.25,293.8,3219.5,4132,4855.6,396.6,1235.09,8134.97,31.71,2272.89,9371,#N/A N/A,327.54,897.2,#N/A N/A,#N/A N/A,1935.36,79.06,2909.2
06/28/2001,38.02,256.42,87.21,2592.395,65.63,91.95,449.39,839.93,600.55,7.473,1634.13,6462.15,847,682.2,1354.0625,189.96,4094.5,25.61,78.9375,17.32,235.375,298,3263.6,4152.5,4916.9,396.6,1243.2,8324,31.99,2307.52,9298,#N/A N/A,327.54,894.4,#N/A N/A,#N/A N/A,1930.43,78.35,2921.1
06/29/2001,39.06,263.95,88.62,2453.917,66.86,91.5,451.56,846.91,597.63,7.465,1627.79,6361.46,864,685.72,1354.0625,187,4150.8125,26.09,80,18.17,244.9375,293.3,3305.1,4140.1,4912.2,406.03,1247.96,8437.14,33.38,2383.84,9466,#N/A N/A,329.69,907,#N/A N/A,#N/A N/A,1963.1,79.77,2937.3
07/02/2001,38.44,258.74,88.07,2470.163,66.19,92.47,449.57,849.1,592.99,7.435,1624.57,6364.6,864,666.96,1367.75,181.17,4199.125,26.75,80,17,249.3125,284,3371.1,4211.9,5040.8,406.03,1262.35,8509.57,33.79,2363.32,9356,#N/A N/A,333.33,899.3,#N/A N/A,#N/A N/A,1947.6,79.93,2922
07/03/2001,38.2,256.71,88.77,2540.562,66.81,91.57,446.59,828.63,595.8,7.38,1605.27,6332.09,856,671.07,1388.375,177.72,4239.3125,27.03,80.75,16.54,249.6875,274.9,3313,4152.5,5013.7,405.39,1262.04,8448.17,33.77,2370.37,9393,#N/A N/A,333.6,902.1,#N/A N/A,#N/A N/A,1894.86,79.88,2929.6
07/04/2001,38.77,260.19,88.77,2540.562,66.81,91.57,446.59,828.63,595.8,7.38,1611.71,6347.82,847,671.07,1388.375,177.72,4239.3125,27.03,80.75,16.54,249.6875,274.9,3290.9,4121.8,4929.4,404.85,1254.34,8362.63,33.77,2350.49,9246,#N/A N/A,333.33,893,#N/A N/A,#N/A N/A,1890.11,80.86,2915.2
07/05/2001,38.8,255.84,89.75,2494.145,68.29,90.54,442.28,824.4,590.51,7.311,1607.57,6295.38,847,656.41,1412.375,179.6,4291.625,27.45,82.8125,16.54,252.0625,271.3,3255.2,4082.2,4868.4,400.77,1238.44,8339.18,33.97,2254.93,9239,#N/A N/A,333.33,891.9,#N/A N/A,#N/A N/A,1894.77,79.99,2870.1
07/06/2001,40.08,261.06,91.57,2546.751,70.96,91.18,443.6,814.52,601.73,7.358,1607.57,6363.8,856,654.07,1422.6875,179.47,4319.75,27.45,82.625,16.27,252.1875,273.7,3177.2,4019.6,4714.2,397.05,1209.56,8160.5,33.56,2159.37,8990,#N/A N/A,330.96,871.3,#N/A N/A,#N/A N/A,1884.29,77.86,2847.2
07/09/2001,39.27,263.66,90.4,2498.013,69.68,90.99,444.43,813.6,598.71,7.32,1600.19,6274.9,839,644.11,1451.875,184.22,4311.75,28.1,84.625,16.85,256.5625,280.2,3193,4019.6,4742,400.13,1216.1,8177.74,33.91,2180.54,8975,#N/A N/A,330.96,867.1,#N/A N/A,#N/A N/A,1872.67,75.94,2841.2
07/10/2001,39.19,259.03,89.57,2591.621,69.4,92.08,443.93,796.16,595.15,7.354,1597.46,6342.75,818,640,1486.1875,182.38,4360,28.25,88.125,16.69,259.8125,283,3161.1,4019.6,4702.9,395.51,1202.16,8074.26,34.32,2101.01,8982,#N/A N/A,330.96,870.6,#N/A N/A,#N/A N/A,1897.59,75.56,2860.8
07/11/2001,38.57,258.16,87.46,2638.038,68.4,91.5,447.41,797.58,608,7.349,1603.02,6374.33,827,641.76,1541.125,186.11,4388.125,28.97,94.25,16.67,263.6875,292.9,3122.3,3963.9,4581.2,397.78,1200.9,8072.19,34.68,2129.23,8807,#N/A N/A,324.96,856.2,#N/A N/A,#N/A N/A,1902.7,74.52,2878.6
07/12/2001,38.35,252.4,87.68,2709.211,67.78,90.48,444.6,798.07,602.38,7.363,1588.89,6363.8,812,634.14,1608,185.66,4653.625,31,105.3125,16.73,272.1875,292.1,3153.5,4027.3,4532.6,403.4,1230.28,8195.68,35.33,2259.42,9092,#N/A N/A,326.83,874.8,#N/A N/A,#N/A N/A,1936.6,76.16,2875.2
07/13/2001,38.23,254.13,85.56,2576.149,66.99,90.67,445.59,783.46,594.93,7.432,1570.67,6250.11,828,633.56,1539.375,177.14,4609.375,31.22,102.3125,16.62,271.9375,274,3193.3,4072,4611.9,408.02,1241.43,8252.25,34.76,2264.55,9041,#N/A N/A,319.01,869.5,#N/A N/A,#N/A N/A,1931.31,73.87,2889.7
07/16/2001,37.88,248.08,85.4,2429.161,66.4,90.99,445.09,769.48,595.26,7.263,1561.11,6211.16,822,637.66,1484.4375,178.93,4536.9375,30.73,95.875,16.83,264.5,297,3190.8,4050,4608.3,399.95,1226.48,8126.69,33.66,2192.72,9026,#N/A N/A,317.46,867.8,#N/A N/A,#N/A N/A,1932.9,74.2,2918.6
07/17/2001,37.46,250.09,85.29,2500.334,65.58,92.21,447.25,741.11,582.95,7.328,1560.65,6348.01,822,634.73,1542.8125,178.17,4665.6875,31.94,100.6875,16.81,272.4375,295.3,3162.4,3989.2,4656.6,404.03,1236.61,8133.59,34.3,2242.1,8887,#N/A N/A,314.71,854.5,#N/A N/A,#N/A N/A,1935.72,74.2,2891.4
07/18/2001,36.64,244.62,83.27,2433.803,63.89,90.61,450.89,735.18,564.6,7.397,1579.33,6372.23,810,642.93,1486.1875,182.07,4645.5625,30.83,97,16.97,264.8125,291,3091.6,3965.4,4547.9,398.86,1228.25,7954.23,33.68,2160.01,8704,#N/A N/A,314.71,835.6,#N/A N/A,#N/A N/A,1922.42,72.72,2893.1
07/19/2001,36.28,246.92,82.53,2309.25,63.5,89.26,449.24,722.76,552.83,7.314,1571.13,6300.64,836,633.56,1486.1875,180.28,4649.5625,30.86,97.1875,17.14,264.125,291.4,3128.3,3992.1,4627.9,399.32,1239.15,8057.71,33.74,2211.96,8733,#N/A N/A,314.71,837,#N/A N/A,#N/A N/A,1920.31,73.54,2899.9
07/20/2001,37.18,249.23,84.8,2318.534,66.47,89.77,450.07,676.6,543.33,7.314,1577.96,6281.69,842,630.04,1434.6875,177,4557.0625,29.56,97,16.69,253.375,294.4,3099.5,3949.2,4610.3,399.95,1231.04,7989.41,33.2,2159.37,8733,#N/A N/A,316.79,837,#N/A N/A,#N/A N/A,1898.29,72.45,2888
07/23/2001,37.52,251.24,84.82,2332.459,66.81,88.23,448.24,671.23,535.45,7.349,1570.67,6195.37,833,632.38,1436.4375,181.62,4561.125,30.14,103.8125,16.81,259.1875,293.5,3116.6,3965.7,4643.9,399.95,1207.74,8057.71,33.44,2106.78,8477,#N/A N/A,319.64,810.1,#N/A N/A,#N/A N/A,1893.19,71.14,2871.8
07/24/2001,37.52,249.52,85.02,2318.534,66.99,87.91,449.73,667.35,546.35,7.349,1580.69,6124.83,828,647.04,1475.875,179.06,4545,29.87,108.625,16.33,258.0625,290.8,3080,3907.8,4651.7,398.14,1193.81,7863.85,33.6,2084.98,8667,#N/A N/A,315.31,823.7,#N/A N/A,#N/A N/A,1895.83,71.08,2858.2
07/25/2001,37.91,254.7,87.45,2549.072,68.34,88.17,446.09,662.06,547.97,7.301,1567.03,5974.29,827,617.15,1505.0625,181.62,4545,30.12,111.375,16.64,262.8125,291.5,3028.2,3864.6,4517,400.04,1207.23,7740.37,34.28,2098.45,8689,#N/A N/A,310.98,831,#N/A N/A,#N/A N/A,1877.25,71.19,2814.9
